bigram,log_likelihood,relative_frequency,total_count,register,p_value,p_value_fdr
δίδωμι ἄγω,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
εἶδος δέμας,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
ὀνείδειος ἔπος,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
μέγας πένθος,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
θύνω πρόμαχος,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
πόλις αἰπύς,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
νέφος καλύπτω,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
ἱστός ἵστημι,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
θυγάτηρ μέγας,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
κέλομαι θυμός,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
ἴς ἄνεμος,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
ὑγρός κέλευθος,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
δίδωμι Ζεύς,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
εἷμα αἱρέω,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
μνηστήρ δόμος,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
καθαρός χρώς,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
εὐνή μαλακός,0.12792459699138314,5.468604740186589e-05,5,Speech,0.7205936678932001,0.7458292834760762
γλυκύς ὕπνος,0.11382574444350513,0.00017499535168597085,16,Speech,0.7358299232231718,0.7615729864923123
Ζεύς Κρονίων,0.11382574444350513,0.00017499535168597085,16,Speech,0.7358299232231718,0.7615729864923123
μάχη πόλεμος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
Τρώς ἐυκνήμις,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
κλύω αὐδή,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
πείθω μῦθος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
φέρω μέγας,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
πόντος ἀτρύγετος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
βία Ἡράκλειος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
υἱός κρατερός,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
κρατερός ἄλγος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
γαῖα μέλας,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
ἀνήρ ἵππος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
πίνω οἶνος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
θεά θυγάτηρ,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
κῦδος δίδωμι,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
ἀνήρ ναῦς,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
δῖος Ἀχαιός,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
οἶδα ναῦς,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
ἑταῖρος φίλος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
Πάτροκλος Μενοιτιάδης,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
ἔγχος αἱρέω,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
ἔπος προσαυδάω,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
κατέρχομαι θάλασσα,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
κελεύω ἑταῖρος,0.07326041565143582,7.656046636261224e-05,7,Speech,0.7866474571625763,0.8138472045880073
Ἴλιος ἱρός,0.0701930574948122,0.00021874418960746356,20,Speech,0.7910558958968189,0.8183800006241448
ἀγλαός δῶρον,0.0701930574948122,0.00021874418960746356,20,Speech,0.7910558958968189,0.8183800006241448
εὐρύς ὦμος,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
μοῖρα κραταιός,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
ἀργυρότοξος Ἀπόλλων,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
ἀνήρ ἄριστος,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
ἀνήρ ἥρως,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
οὐρανός ἵκω,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
νηλής ἦμαρ,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
θυμός ἰαίνω,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
Φαίαξ ἀνήρ,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
εἶδος ἄριστος,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
φίλος φρονέω,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
Κρόνος ἀγκυλομήτης,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
μέγας φρήν,0.044598117080309474,9.84348853233586e-05,9,Speech,0.8327447387373809,0.8613020247488478
αἶθοψ οἶνος,0.04340627364925098,0.00026249302752895626,24,Speech,0.8349621558832128,0.8635658694688421
Ἀχαιός χαλκοχίτων,0.04340627364925098,0.00026249302752895626,24,Speech,0.8349621558832128,0.8635658694688421
φίλος ἦτορ,0.04288747445242125,0.00044842558869530026,41,Speech,0.835937297042109,0.8645595928756096
μέμαα μάχομαι,0.027635863719734144,0.00012030930428410496,11,Speech,0.8679677834218971,0.8975790688277632
μήδομαι ἔργον,0.027635863719734144,0.00012030930428410496,11,Speech,0.8679677834218971,0.8975790688277632
δῶμα Ὀδυσσεύς,0.027635863719734144,0.00012030930428410496,11,Speech,0.8679677834218971,0.8975790688277632
Ὀδυσσεύς ἔρχομαι,0.027635863719734144,0.00012030930428410496,11,Speech,0.8679677834218971,0.8975790688277632
Ζεύς κόρη,0.027635863719734144,0.00012030930428410496,11,Speech,0.8679677834218971,0.8975790688277632
ἔπος ἀμείβω,0.027635863719734144,0.00012030930428410496,11,Speech,0.8679677834218971,0.8975790688277632
ὀξύς χαλκός,0.020010119079725497,0.0003281162844111953,30,Speech,0.8875088262615949,0.9176766414502668
χρώς καλός,0.016944148091403766,0.00014218372324485131,13,Speech,0.8964321747060845,0.9268556454370978
μνηστήρ ἀγήνωρ,0.016944148091403766,0.00014218372324485131,13,Speech,0.8964321747060845,0.9268556454370978
εὐρύς κρείων,0.016944148091403766,0.00014218372324485131,13,Speech,0.8964321747060845,0.9268556454370978
Ἀγαμέμνων Ἀτρείδης,0.010005059539862748,0.00016405814220559766,15,Speech,0.9203242440387148,0.9504833106418634
μακρός Ὄλυμπος,0.010005059539862748,0.00016405814220559766,15,Speech,0.9203242440387148,0.9504833106418634
φρήν τίθημι,0.005490314346473124,0.000185932561166344,17,Speech,0.9409334765244444,0.9539185400486053
θίς θάλασσα,0.005490314346473124,0.000185932561166344,17,Speech,0.9409334765244444,0.9539185400486053
μητίετα Ζεύς,0.0026326113107117965,0.00020780698012709038,19,Speech,0.9590793134420185,0.9590952132980105
πατήρ φίλος,-0.0003977841923777231,0.0002953046559700758,27,Narrative,0.9840876240872066,0.9840876240872066
δουρικλειτός Μενέλαος,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
γαιήοχος Ἐννοσίγαιος,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
χαλκοβατής δῶμα,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
ἀνήρ δῆμος,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
χείρ πείθω,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
θάνατος κακός,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
ἵππος δίφρος,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
βαίνω δόμος,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
Ζεύς ὑψιβρεμέτης,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
θρόνος ἀργυρόηλος,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
δῶρον θεός,-0.010031676402929318,6.562325688223906e-05,6,Narrative,0.9202186855698639,0.9504068372957752
